39	13	2174	40	0	0
50	13	0	13	1	1
38	9	0	40	0	2
53	7	0	40	0	3
28	13	0	40	0	4
37	14	0	40	0	5
49	5	0	16	0	6
52	9	0	45	1	7
31	14	14084	50	1	8
42	13	5178	40	1	9
37	10	0	80	1	10
30	13	0	40	1	11
23	13	0	30	0	12
32	12	0	50	0	13
34	4	0	45	0	14
25	9	0	35	0	15
32	9	0	40	0	16
38	7	0	50	0	17
43	14	0	45	1	18
40	16	0	60	1	19
54	9	0	20	0	20
35	5	0	40	0	21
43	7	0	40	0	22
59	9	0	40	0	23
56	13	0	40	1	24
19	9	0	40	0	25
39	9	0	80	0	26
49	9	0	40	0	27
23	12	0	52	0	28
20	10	0	44	0	29
45	13	0	40	0	30
30	10	0	40	0	31
22	10	0	15	0	32
48	7	0	40	0	33
21	10	0	40	0	34
19	9	0	25	0	35
48	12	0	40	0	36
31	5	0	43	0	37
53	13	0	40	0	38
24	13	0	50	0	39
49	9	0	40	0	40
25	9	0	35	0	41
57	13	0	40	1	42
53	9	0	38	0	43
44	14	0	40	0	44
41	11	0	40	0	45
29	11	0	43	0	46
25	10	0	40	0	47
47	15	0	60	1	48
50	13	0	55	1	49
47	9	0	60	0	50
43	10	0	40	1	51
46	3	0	40	0	52
35	11	0	40	0	53
41	9	0	48	0	54
30	9	5013	40	0	55
30	13	2407	40	0	56
48	9	0	40	0	57
42	16	0	45	1	58
29	10	0	58	0	59
36	9	0	40	0	60
28	10	0	40	0	61
53	9	0	40	1	62
49	10	0	50	1	63
19	10	0	32	0	64
31	13	0	40	0	65
29	13	0	70	1	66
23	10	0	40	0	67
79	10	0	20	0	68
27	9	0	40	0	69
40	12	0	40	0	70
18	7	0	22	0	71
31	4	0	40	0	72
18	9	0	30	0	73
52	13	0	40	0	74
46	9	0	40	0	75
59	9	0	48	0	76
44	9	14344	40	1	77
53	9	0	35	0	78
49	9	0	40	1	79
33	14	0	50	0	80
30	5	0	40	0	81
43	16	0	50	1	82
57	11	0	40	0	83
37	10	0	40	0	84
28	10	0	25	0	85
34	13	0	40	1	86
29	10	0	50	0	87
48	16	0	60	1	88
37	10	0	48	1	89
48	12	0	40	0	90
32	9	0	40	0	91
76	14	0	40	1	92
44	13	15024	60	1	93
47	14	0	50	0	94
20	10	0	40	0	95
29	9	0	40	0	96
32	9	7688	40	1	97
30	7	0	40	0	98
31	9	0	40	0	99
42	9	0	40	0	100
24	13	0	40	0	101
38	15	0	40	1	102
56	9	0	50	1	103
28	10	4064	25	0	104
36	9	0	40	0	105
53	5	0	50	0	106
56	10	0	50	0	107
49	11	0	40	1	108
55	10	0	56	0	109
22	9	0	41	0	110
21	10	0	40	0	111
40	13	0	60	0	112
30	13	0	40	0	113
29	13	0	50	1	114
19	10	0	35	0	115
47	13	0	40	1	116
20	10	0	28	0	117
31	12	0	40	1	118
39	10	0	40	0	119
28	12	0	60	0	120
24	9	0	40	0	121
38	9	4386	35	0	122
37	13	0	50	0	123
46	12	0	36	0	124
38	14	0	40	1	125
43	9	0	60	0	126
27	11	0	35	0	127
20	10	0	20	0	128
49	10	0	40	1	129
61	9	0	40	0	130
27	10	0	40	0	131
19	10	0	30	0	132
45	11	0	40	1	133
70	10	0	40	0	134
31	9	0	30	0	135
22	10	0	24	0	136
36	9	0	24	0	137
64	7	0	40	0	138
47	10	0	38	0	139
34	9	0	40	0	140
33	13	0	40	0	141
21	9	0	35	0	142
48	9	0	46	0	143
23	13	0	40	0	144
71	10	0	2	0	145
29	9	0	60	0	146
42	13	0	50	0	147
25	9	0	40	0	148
44	14	0	40	0	149
28	9	0	40	0	150
45	14	0	40	1	151
36	10	0	40	0	152
39	12	0	42	0	153
46	14	0	40	0	154
18	7	0	16	0	155
66	11	0	20	0	156
27	9	0	40	0	157
28	9	0	40	0	158
51	10	0	40	1	159
27	13	0	50	0	160
28	13	0	40	1	161
27	9	0	25	0	162
21	9	0	40	0	163
34	9	0	40	0	164
18	9	0	12	0	165
33	13	0	65	0	166
44	10	0	38	1	167
43	10	0	40	0	168
30	10	0	45	0	169
40	4	0	40	1	170
37	10	0	42	1	171
34	9	0	40	0	172
41	13	0	40	0	173
31	14	0	50	0	174
58	16	0	1	1	175
38	10	0	28	0	176
24	10	0	40	0	177
41	13	0	40	0	178
47	10	0	45	0	179
41	13	0	24	0	180
23	3	0	40	0	181
36	10	0	40	0	182
40	14	14084	55	1	183
35	14	7298	40	1	184
24	9	0	40	0	185
26	14	0	40	0	186
51	13	0	50	1	187
42	10	0	40	0	188
37	9	0	35	0	189
18	7	0	40	0	190
36	13	7298	36	1	191
35	9	0	60	0	192
58	9	15024	35	1	193
17	7	0	12	0	194
44	9	0	40	0	195
37	9	0	40	1	196
35	10	0	40	0	197
60	9	0	40	0	198
54	4	0	40	1	199
37	13	0	60	1	200
50	12	0	40	0	201
38	13	0	50	0	202
45	13	0	55	0	203
25	6	0	40	0	204
31	10	0	40	0	205
90	9	0	40	0	206
54	9	0	20	0	207
53	1	0	35	0	208
18	9	0	40	0	209
66	9	1409	50	0	210
75	11	0	20	0	211
65	9	0	40	0	212
35	7	3674	40	0	213
41	9	0	38	0	214
25	10	0	42	0	215
33	10	0	40	0	216
28	15	0	55	1	217
59	9	0	40	0	218
40	10	0	38	0	219
41	13	0	50	1	220
38	14	0	70	1	221
23	9	0	40	0	222
40	13	0	40	1	223
41	9	0	20	0	224
24	12	0	50	0	225
38	10	0	40	0	226
58	9	0	45	1	227
32	9	0	34	0	228
40	12	0	60	1	229
41	15	0	40	1	230
42	13	0	40	0	231
59	6	0	30	0	232
19	10	0	40	0	233
58	10	0	20	0	234
42	9	0	40	1	235
20	9	0	40	0	236
32	9	0	30	0	237
45	11	0	45	0	238
50	4	0	40	0	239
36	13	0	40	0	240
45	9	0	60	0	241
17	7	0	12	0	242
59	10	4064	40	0	243
26	7	0	40	0	244
37	10	0	75	1	245
64	9	0	40	1	246
33	13	0	45	0	247
33	9	0	40	1	248
61	9	0	40	1	249
17	5	1055	24	0	250
50	14	2407	98	0	251
27	14	0	35	0	252
30	9	0	40	0	253
43	9	0	40	0	254
44	10	7298	40	1	255
35	10	0	40	0	256
25	10	0	40	0	257
24	10	7298	48	1	258
22	13	0	15	0	259
42	10	5178	40	1	260
34	12	0	45	0	261
60	13	0	42	0	262
21	9	0	40	0	263
57	14	15024	40	1	264
41	15	0	60	1	265
50	10	0	45	0	266
25	13	0	40	0	267
50	4	0	40	0	268
36	13	0	45	0	269
31	9	0	40	0	270
29	13	0	56	0	271
21	10	0	45	0	272
27	13	0	40	0	273
65	9	0	16	0	274
37	13	0	60	0	275
24	9	0	40	0	276
38	9	0	80	0	277
48	13	7688	40	1	278
21	10	0	25	0	279
31	9	0	45	1	280
55	9	4386	40	1	281
24	10	0	40	0	282
43	9	0	40	0	283
26	12	0	45	0	284
46	12	0	33	0	285
35	12	0	40	1	286
41	10	0	54	1	287
26	13	0	40	0	288
34	14	7298	35	1	289
36	13	0	40	1	290
22	10	0	15	0	291
24	10	0	40	0	292
77	10	0	40	0	293
22	3	0	40	0	294
29	10	0	40	0	295
62	9	0	24	0	296
39	9	0	40	0	297
43	10	0	50	0	298
35	9	0	45	0	299
29	7	0	40	0	300
76	14	0	10	0	301
63	9	0	45	0	302
43	10	0	50	1	303
58	9	0	40	0	304
66	9	2050	55	0	305
41	10	0	45	0	306
26	13	0	40	0	307
47	11	0	40	0	308
55	6	0	40	0	309
53	9	0	40	0	310
17	3	0	48	0	311
30	9	0	40	0	312
49	14	0	60	0	313
19	9	0	30	0	314
45	9	0	40	0	315
26	12	0	40	0	316
38	11	7298	40	1	317
36	9	7298	40	1	318
33	9	0	20	0	319
22	10	0	40	0	320
43	13	0	42	0	321
56	12	0	25	0	322
31	13	0	25	0	323
33	13	0	40	1	324
26	9	0	40	0	325
33	13	0	40	1	326
46	7	0	30	0	327
38	9	0	40	1	328
65	7	0	40	0	329
40	11	0	40	1	330
42	9	0	35	0	331
26	5	0	40	0	332
36	6	0	24	0	333
62	14	0	40	1	334
43	13	0	45	0	335
43	13	0	45	1	336
22	9	0	55	0	337
28	9	0	40	0	338
56	10	0	45	0	339
22	12	0	15	0	340
57	13	0	45	1	341
39	9	0	40	0	342
26	10	0	15	0	343
17	7	0	10	0	344
40	11	0	38	1	345
45	9	0	40	0	346
44	9	0	40	0	347
20	10	0	10	0	348
33	9	0	40	0	349
23	10	0	40	0	350
46	14	0	30	0	351
38	9	0	50	0	352
54	9	0	40	0	353
46	3	0	45	0	354
25	10	0	40	0	355
46	10	0	40	0	356
36	10	0	40	0	357
23	9	0	25	0	358
29	9	0	40	0	359
44	10	0	6	1	360
19	10	0	16	0	361
19	9	0	40	0	362
35	9	0	40	1	363
27	13	0	50	0	364
46	12	0	40	0	365
34	9	0	35	0	366
44	10	0	40	0	367
45	10	0	40	0	368
25	13	0	55	1	369
52	13	0	50	1	370
20	10	0	40	0	371
28	10	0	40	0	372
50	13	0	40	1	373
34	11	0	64	0	374
28	4	0	40	0	375
41	14	0	65	1	376
28	9	0	40	0	377
46	9	0	25	0	378
32	10	0	50	0	379
41	10	0	24	0	380
24	9	0	40	0	381
33	10	0	40	0	382
46	16	15024	60	1	383
31	10	0	40	0	384
35	8	0	50	1	385
52	2	0	40	0	386
30	7	0	19	0	387
34	7	0	40	0	388
34	9	0	40	0	389
20	10	0	30	0	390
17	7	2176	18	0	391
32	13	0	40	1	392
29	9	0	40	0	393
33	6	0	35	0	394
25	9	0	60	0	395
36	14	0	40	0	396
23	9	0	72	0	397
63	9	0	40	1	398
47	14	0	40	0	399
40	13	2174	40	0	400
30	12	0	25	1	401
27	10	0	40	0	402
33	14	0	50	1	403
34	9	594	60	0	404
34	10	0	40	0	405
23	10	0	40	0	406
42	10	0	40	0	407
29	13	0	40	0	408
45	9	0	28	0	409
24	9	0	40	0	410
44	10	0	40	1	411
27	5	0	40	0	412
20	10	0	35	0	413
44	9	0	40	0	414
51	9	0	40	0	415
20	9	0	40	0	416
19	9	0	40	0	417
45	10	0	55	1	418
60	9	0	40	1	419
44	9	0	40	1	420
40	11	0	40	1	421
30	9	0	40	0	422
38	10	0	50	0	423
23	9	0	60	0	424
44	12	0	40	0	425
54	9	0	40	0	426
32	13	0	50	0	427
50	2	0	40	0	428
24	13	0	20	0	429
37	9	0	60	0	430
52	9	0	40	0	431
38	10	0	40	0	432
49	14	0	45	1	433
30	13	0	16	1	434
60	10	0	40	1	435
35	9	0	40	0	436
30	9	0	60	0	437
67	11	0	24	0	438
46	13	0	40	0	439
17	5	0	6	0	440
22	10	0	30	0	441
27	6	0	40	0	442
23	9	0	35	0	443
33	12	0	45	0	444
43	10	0	20	0	445
28	13	0	20	0	446
41	9	0	40	0	447
25	10	0	20	0	448
59	9	0	45	0	449
45	13	0	40	0	450
38	13	15024	60	1	451
40	9	0	35	0	452
46	9	0	40	0	453
35	12	0	60	0	454
34	9	0	25	0	455
33	13	0	20	0	456
41	9	0	36	0	457
20	10	0	40	0	458
23	3	0	40	0	459
26	10	0	35	0	460
23	9	0	40	0	461
62	9	0	40	0	462
52	10	0	40	0	463
58	10	0	42	0	464
25	13	0	40	0	465
24	13	0	40	0	466
19	10	0	8	0	467
43	10	0	40	0	468
47	9	0	40	0	469
39	9	0	40	0	470
49	11	0	42	0	471
32	11	0	45	0	472
34	10	0	50	1	473
28	9	0	45	0	474
25	10	0	20	0	475
34	13	0	50	1	476
38	13	15024	80	1	477
50	9	7688	50	1	478
24	10	0	50	0	479
37	10	0	45	1	480
44	10	0	58	1	481
28	10	0	40	0	482
42	13	0	40	1	483
74	10	0	9	0	484
38	9	0	50	0	485
44	14	0	40	0	486
44	7	0	46	0	487
26	9	0	40	0	488
36	9	0	40	0	489
41	12	0	50	1	490
67	15	20051	48	1	491
39	8	0	50	0	492
57	2	0	30	0	493
29	11	0	40	0	494
31	13	0	45	0	495
44	10	0	40	0	496
29	16	0	40	0	497
30	10	0	40	0	498
27	9	0	40	0	499
27	10	0	50	0	500
32	9	0	45	0	501
58	6	0	8	0	502
35	10	0	40	0	503
21	9	0	36	0	504
28	10	0	40	0	505
46	10	0	50	0	506
36	9	0	40	0	507
72	7	0	40	0	508
35	9	0	40	0	509
33	11	0	40	1	510
69	7	0	40	0	511
35	9	0	40	0	512
34	9	0	32	0	513
30	7	0	40	0	514
28	13	0	55	0	515
54	13	0	35	1	516
47	10	0	50	1	517
24	9	0	40	0	518
52	13	0	60	1	519
20	9	0	48	0	520
43	14	5013	45	0	521
45	4	0	40	0	522
29	9	0	35	0	523
47	14	0	42	0	524
24	9	0	40	0	525
51	9	0	40	0	526
17	7	0	12	0	527
37	11	0	40	1	528
27	16	0	70	0	529
29	13	0	40	1	530
36	12	0	35	0	531
58	13	0	40	0	532
26	10	0	45	0	533
57	9	0	40	1	534
59	9	0	40	0	535
27	9	0	40	0	536
31	13	0	40	0	537
21	10	0	24	0	538
29	10	0	60	0	539
18	7	0	40	0	540
52	6	0	47	1	541
57	13	0	80	0	542
60	4	0	48	1	543
31	13	7688	40	1	544
23	13	0	40	0	545
27	9	0	40	0	546
42	15	0	50	1	547
25	10	2174	40	0	548
49	13	0	45	0	549
32	13	0	40	0	550
19	10	0	28	0	551
60	4	0	40	0	552
42	5	0	40	0	553
35	12	0	40	0	554
48	9	0	37	0	555
51	14	0	40	1	556
29	9	0	40	0	557
36	9	0	40	0	558
17	6	0	21	0	559
52	14	6849	60	0	560
24	9	0	40	0	561
24	9	0	50	0	562
26	13	1055	40	0	563
27	13	0	20	0	564
39	9	0	60	0	565
30	9	0	45	0	566
50	9	0	32	0	567
52	13	0	55	0	568
46	15	15024	45	1	569
23	13	0	20	0	570
45	7	0	20	0	571
65	5	0	24	0	572
29	11	0	55	0	573
47	5	0	40	0	574
30	9	0	60	0	575
34	9	0	45	1	576
38	9	0	64	0	577
33	10	0	40	1	578
49	13	0	26	1	579
47	10	0	40	0	580
49	6	0	40	0	581
43	10	15024	60	1	582
30	13	0	40	1	583
58	9	0	60	0	584
19	9	0	14	0	585
21	13	0	40	0	586
33	13	15024	60	1	587
47	3	0	50	0	588
52	16	0	60	1	589
26	9	0	55	0	590
60	9	0	40	0	591
21	10	0	40	0	592
36	10	5178	50	1	593
31	10	0	45	0	594
50	16	0	40	1	595
31	9	0	40	0	596
71	9	0	15	0	597
30	13	0	40	1	598
20	10	0	20	0	599
24	9	4101	50	0	600
35	16	0	40	1	601
38	10	0	45	0	602
27	9	0	32	0	603
29	10	0	40	0	604
34	9	0	45	0	605
44	4	0	35	0	606
43	9	0	40	1	607
44	8	0	40	1	608
35	14	0	60	0	609
27	10	0	40	0	610
43	14	0	38	0	611
20	10	0	25	0	612
42	12	8614	40	1	613
27	10	3411	40	0	614
42	9	0	40	1	615
24	5	0	40	0	616
48	10	0	40	0	617
17	7	0	10	0	618
33	13	0	40	1	619
50	9	0	50	1	620
22	9	2597	40	0	621
17	8	0	16	0	622
32	10	0	40	0	623
31	9	0	45	0	624
58	9	0	50	0	625
29	9	0	48	0	626
37	11	0	40	1	627
34	9	0	40	1	628
23	10	0	40	0	629
18	7	0	5	0	630
34	9	0	40	0	631
45	13	0	55	0	632
41	14	0	35	0	633
26	9	0	30	0	634
54	10	0	40	0	635
24	10	0	45	0	636
42	10	0	50	0	637
20	10	0	20	0	638
23	13	0	20	0	639
35	14	0	60	1	640
31	14	0	40	1	641
30	13	0	40	0	642
19	9	0	20	0	643
36	13	0	50	0	644
31	13	0	40	0	645
21	10	0	30	0	646
31	10	0	40	0	647
46	16	25236	65	1	648
44	13	0	50	1	649
40	8	0	40	0	650
45	10	0	40	0	651
60	9	0	35	0	652
18	7	0	25	0	653
28	13	0	40	0	654
36	10	0	40	0	655
40	11	4386	40	0	656
36	13	0	35	0	657
31	9	0	40	0	658
33	9	0	40	0	659
19	9	0	40	0	660
22	10	0	15	0	661
34	13	0	45	1	662
33	9	0	40	0	663
41	9	0	60	0	664
29	13	4650	40	0	665
50	9	0	42	1	666
42	13	7298	45	1	667
44	9	0	40	0	668
20	10	0	20	0	669
31	9	0	40	0	670
23	10	0	24	0	671
55	10	0	40	0	672
26	11	0	45	0	673
25	11	0	15	0	674
35	10	2407	40	0	675
36	10	0	36	0	676
43	13	0	50	0	677
56	9	594	20	0	678
42	13	0	40	1	679
19	10	0	25	0	680
55	9	0	72	0	681
42	14	14084	50	1	682
26	11	0	40	0	683
17	8	0	20	0	684
42	13	0	40	1	685
55	9	7688	40	1	686
32	10	0	40	0	687
29	7	0	40	0	688
46	13	0	37	0	689
29	13	7688	40	1	690
22	13	0	20	0	691
58	6	0	40	0	692
23	9	0	50	0	693
39	9	0	40	0	694
27	11	0	38	0	695
54	9	0	40	1	696
33	13	0	45	0	697
46	9	0	40	1	698
37	9	0	40	0	699
36	9	0	18	0	700
59	9	0	38	1	701
34	9	0	40	0	702
53	16	0	70	1	703
51	13	0	55	1	704
32	6	0	42	0	705
31	10	0	40	0	706
22	10	0	30	0	707
47	13	0	50	0	708
32	9	0	40	0	709
26	10	0	38	0	710
37	3	0	32	0	711
31	9	0	55	0	712
37	11	0	24	1	713
55	9	0	38	0	714
23	11	0	56	0	715
36	10	0	40	0	716
43	13	0	50	1	717
54	10	0	40	0	718
28	11	0	42	0	719
40	11	0	50	1	720
41	10	0	60	0	721
40	13	0	55	1	722
42	10	0	38	0	723
61	9	0	50	0	724
